dataset,split_type,split_num,model,SP,metric
bace,scaffold,1_ensemble3,chemprop,NA,0.873873889446259
bace,scaffold,2_ensemble3,chemprop,NA,0.87586110830307
bace,scaffold,3_ensemble3,chemprop,NA,0.83268266916275
bace,scaffold,4_ensemble3,chemprop,NA,0.882709860801697
bace,scaffold,5_ensemble3,chemprop,NA,0.827392280101776
bace,scaffold,1_ensemble4,chemprop,NA,0.88031530380249
bace,scaffold,2_ensemble4,chemprop,NA,0.855767548084259
bace,scaffold,3_ensemble4,chemprop,NA,0.854954957962036
bace,scaffold,4_ensemble4,chemprop,NA,0.888777375221252
bace,scaffold,5_ensemble4,chemprop,NA,0.836916089057922
bace,scaffold,1_ensemble5,chemprop,NA,0.844819784164429
bace,scaffold,2_ensemble5,chemprop,NA,0.878069281578064
bace,scaffold,3_ensemble5,chemprop,NA,0.870270252227783
bace,scaffold,4_ensemble5,chemprop,NA,0.879562020301819
bace,scaffold,5_ensemble5,chemprop,NA,0.809342384338379
bace,umap,1_ensemble1,chemprop,NA,0.739542424678802
bace,umap,2_ensemble1,chemprop,NA,0.500683546066284
bace,umap,3_ensemble1,chemprop,NA,0.4121775329113
bace,umap,4_ensemble1,chemprop,NA,0.425819247961044
bace,umap,5_ensemble1,chemprop,NA,0.466545820236206
bace,umap,1_ensemble2,chemprop,NA,0.662362515926361
bace,umap,2_ensemble2,chemprop,NA,0.597453
bace,umap,3_ensemble2,chemprop,NA,0.430908739566803
bace,umap,4_ensemble2,chemprop,NA,0.4081764
bace,umap,5_ensemble2,chemprop,NA,0.606600165367126
bace,umap,1_ensemble3,chemprop,NA,0.596867620944976
bace,umap,2_ensemble3,chemprop,NA,0.529436886310577
bace,umap,3_ensemble3,chemprop,NA,0.492890357971191
bace,umap,4_ensemble3,chemprop,NA,0.408014267683029
bace,umap,5_ensemble3,chemprop,NA,0.568505585193634
bace,umap,1_ensemble4,chemprop,NA,0.576443433761596
bace,umap,2_ensemble4,chemprop,NA,0.428180813789367
bace,umap,3_ensemble4,chemprop,NA,0.494348734617233
bace,umap,4_ensemble4,chemprop,NA,0.386721283197402
bace,umap,5_ensemble4,chemprop,NA,0.513964414596557
bace,umap,1_ensemble5,chemprop,NA,0.661036849021911
bace,umap,2_ensemble5,chemprop,NA,0.476117223501205
bace,umap,3_ensemble5,chemprop,NA,0.390711903572082
bace,umap,4_ensemble5,chemprop,NA,0.398320913314819
bace,umap,5_ensemble5,chemprop,NA,0.633622527122497
bace,spectra_tanimoto,0.00_0_ensemble1,chemprop,0.00,0.88743382692337
bace,spectra_tanimoto,0.00_1_ensemble1,chemprop,0.00,0.904017090797424
bace,spectra_tanimoto,0.00_2_ensemble1,chemprop,0.00,0.826779723167419
bace,spectra_tanimoto,0.05_0_ensemble1,chemprop,0.05,0.695081949234009
bace,spectra_tanimoto,0.05_1_ensemble1,chemprop,0.05,0.866536676883698
bace,spectra_tanimoto,0.05_2_ensemble1,chemprop,0.05,0.780375599861145
bace,spectra_tanimoto,0.10_0_ensemble1,chemprop,0.10,0.817733943462372
bace,spectra_tanimoto,0.10_1_ensemble1,chemprop,0.10,0.845464646816254
bace,spectra_tanimoto,0.10_2_ensemble1,chemprop,0.10,0.843482851982117
bace,spectra_tanimoto,0.15_0_ensemble1,chemprop,0.15,0.626984119415283
bace,spectra_tanimoto,0.15_1_ensemble1,chemprop,0.15,0.777327954769135
bace,spectra_tanimoto,0.15_2_ensemble1,chemprop,0.15,0.694444417953491
bace,spectra_tanimoto,0.20_0_ensemble1,chemprop,0.20,0.518207252025604
bace,spectra_tanimoto,0.20_1_ensemble1,chemprop,0.20,0.768025040626526
bace,spectra_tanimoto,0.20_2_ensemble1,chemprop,0.20,0.638655424118042
bace,spectra_tanimoto,0.25_0_ensemble1,chemprop,0.25,0.0705128163099289
bace,spectra_tanimoto,0.25_1_ensemble1,chemprop,0.25,0.207142874598503
bace,spectra_tanimoto,0.25_2_ensemble1,chemprop,0.25,0.130681812763214
bace,spectra_tanimoto,0.30_0_ensemble1,chemprop,0.30,0.489583313465118
bace,spectra_tanimoto,0.30_1_ensemble1,chemprop,0.30,0.133333325386047
bace,spectra_tanimoto,0.30_2_ensemble1,chemprop,0.30,0.714285731315613
bace,spectra_tanimoto,0.35_0_ensemble1,chemprop,0.35,0.611111104488373
bace,spectra_tanimoto,0.35_1_ensemble1,chemprop,0.35,0.291666656732559
bace,spectra_tanimoto,0.35_2_ensemble1,chemprop,0.35,0.311111092567444
bace,spectra_tanimoto,0.40_0_ensemble1,chemprop,0.40,NA
bace,spectra_tanimoto,0.40_1_ensemble1,chemprop,0.40,0.571428596973419
bace,spectra_tanimoto,0.40_2_ensemble1,chemprop,0.40,0.75
bace,spectra_tanimoto,0.45_0_ensemble1,chemprop,0.45,0.611111104488373
bace,spectra_tanimoto,0.45_1_ensemble1,chemprop,0.45,0.650000035762787
bace,spectra_tanimoto,0.45_2_ensemble1,chemprop,0.45,1
bace,spectra_tanimoto,0.50_0_ensemble1,chemprop,0.50,0.600000023841858
bace,spectra_tanimoto,0.50_1_ensemble1,chemprop,0.50,1
bace,spectra_tanimoto,0.50_2_ensemble1,chemprop,0.50,0.166666686534882
bace,spectra_tanimoto,0.55_0_ensemble1,chemprop,0.55,0.600000023841858
bace,spectra_tanimoto,0.55_1_ensemble1,chemprop,0.55,0.333333343267441
bace,spectra_tanimoto,0.55_2_ensemble1,chemprop,0.55,0
bace,spectra_tanimoto,0.60_0_ensemble1,chemprop,0.60,NA
bace,spectra_tanimoto,0.60_1_ensemble1,chemprop,0.60,NA
bace,spectra_tanimoto,0.60_2_ensemble1,chemprop,0.60,0.833333373069763
bace,spectra_tanimoto,0.65_0_ensemble1,chemprop,0.65,NA
bace,spectra_tanimoto,0.65_1_ensemble1,chemprop,0.65,NA
bace,spectra_tanimoto,0.65_2_ensemble1,chemprop,0.65,NA
bace,spectra_tanimoto,0.70_0_ensemble1,chemprop,0.70,NA
bace,spectra_tanimoto,0.70_1_ensemble1,chemprop,0.70,NA
bace,spectra_tanimoto,0.70_2_ensemble1,chemprop,0.70,NA
bace,spectra_tanimoto,0.75_0_ensemble1,chemprop,0.75,NA
bace,spectra_tanimoto,0.75_1_ensemble1,chemprop,0.75,NA
bace,spectra_tanimoto,0.75_2_ensemble1,chemprop,0.75,NA
bace,spectra_tanimoto,0.80_0_ensemble1,chemprop,0.80,NA
bace,spectra_tanimoto,0.80_1_ensemble1,chemprop,0.80,NA
bace,spectra_tanimoto,0.80_2_ensemble1,chemprop,0.80,NA
bace,spectra_tanimoto,0.85_0_ensemble1,chemprop,0.85,NA
bace,spectra_tanimoto,0.85_1_ensemble1,chemprop,0.85,NA
bace,spectra_tanimoto,0.85_2_ensemble1,chemprop,0.85,NA
bace,spectra_tanimoto,0.90_0_ensemble1,chemprop,0.90,NA
bace,spectra_tanimoto,0.90_1_ensemble1,chemprop,0.90,NA
bace,spectra_tanimoto,0.95_2_ensemble1,chemprop,0.95,NA
bace,spectra_tanimoto,0.00_0_ensemble2,chemprop,0.00,0.864197552204132
bace,spectra_tanimoto,0.00_1_ensemble2,chemprop,0.00,0.866852581501007
bace,spectra_tanimoto,0.00_2_ensemble2,chemprop,0.00,0.838008165359497
bace,spectra_tanimoto,0.05_0_ensemble2,chemprop,0.05,0.797632038593292
bace,spectra_tanimoto,0.05_1_ensemble2,chemprop,0.05,0.884969830513
bace,spectra_tanimoto,0.05_2_ensemble2,chemprop,0.05,0.778626680374146
bace,spectra_tanimoto,0.10_0_ensemble2,chemprop,0.10,0.841748833656311
bace,spectra_tanimoto,0.10_1_ensemble2,chemprop,0.10,0.800671935081482
bace,spectra_tanimoto,0.10_2_ensemble2,chemprop,0.10,0.751068413257599
bace,spectra_tanimoto,0.15_0_ensemble2,chemprop,0.15,0.702380955219269
bace,spectra_tanimoto,0.15_1_ensemble2,chemprop,0.15,0.784075498580933
bace,spectra_tanimoto,0.15_2_ensemble2,chemprop,0.15,0.727513253688812
bace,spectra_tanimoto,0.20_0_ensemble2,chemprop,0.20,0.605041980743408
bace,spectra_tanimoto,0.20_1_ensemble2,chemprop,0.20,0.413793087005615
bace,spectra_tanimoto,0.20_2_ensemble2,chemprop,0.20,0.83753502368927
bace,spectra_tanimoto,0.25_0_ensemble2,chemprop,0.25,0.089743584394455
bace,spectra_tanimoto,0.25_1_ensemble2,chemprop,0.25,0.235714286565781
bace,spectra_tanimoto,0.25_2_ensemble2,chemprop,0.25,0.715909123420715
bace,spectra_tanimoto,0.30_0_ensemble2,chemprop,0.30,0.46875
bace,spectra_tanimoto,0.30_1_ensemble2,chemprop,0.30,0.566666722297668
bace,spectra_tanimoto,0.30_2_ensemble2,chemprop,0.30,0.714285731315613
bace,spectra_tanimoto,0.35_0_ensemble2,chemprop,0.35,0.703703761100769
bace,spectra_tanimoto,0.35_1_ensemble2,chemprop,0.35,0.291666656732559
bace,spectra_tanimoto,0.35_2_ensemble2,chemprop,0.35,0.377777755260468
bace,spectra_tanimoto,0.40_0_ensemble2,chemprop,0.40,NA
bace,spectra_tanimoto,0.40_1_ensemble2,chemprop,0.40,0.571428596973419
bace,spectra_tanimoto,0.40_2_ensemble2,chemprop,0.40,0.714285731315613
bace,spectra_tanimoto,0.45_0_ensemble2,chemprop,0.45,0.277777791023254
bace,spectra_tanimoto,0.45_1_ensemble2,chemprop,0.45,0.824999988079071
bace,spectra_tanimoto,0.45_2_ensemble2,chemprop,0.45,0.5
bace,spectra_tanimoto,0.50_0_ensemble2,chemprop,0.50,0.666666686534882
bace,spectra_tanimoto,0.50_1_ensemble2,chemprop,0.50,1
bace,spectra_tanimoto,0.50_2_ensemble2,chemprop,0.50,0.166666686534882
bace,spectra_tanimoto,0.55_0_ensemble2,chemprop,0.55,0.600000023841858
bace,spectra_tanimoto,0.55_1_ensemble2,chemprop,0.55,0.333333343267441
bace,spectra_tanimoto,0.55_2_ensemble2,chemprop,0.55,0
bace,spectra_tanimoto,0.60_0_ensemble2,chemprop,0.60,NA
bace,spectra_tanimoto,0.60_1_ensemble2,chemprop,0.60,NA
bace,spectra_tanimoto,0.60_2_ensemble2,chemprop,0.60,0.833333373069763
bace,spectra_tanimoto,0.65_0_ensemble2,chemprop,0.65,NA
bace,spectra_tanimoto,0.65_1_ensemble2,chemprop,0.65,NA
bace,spectra_tanimoto,0.65_2_ensemble2,chemprop,0.65,NA
bace,spectra_tanimoto,0.70_0_ensemble2,chemprop,0.70,NA
bace,spectra_tanimoto,0.70_1_ensemble2,chemprop,0.70,NA
bace,spectra_tanimoto,0.70_2_ensemble2,chemprop,0.70,NA
bace,spectra_tanimoto,0.75_0_ensemble2,chemprop,0.75,NA
bace,spectra_tanimoto,0.75_1_ensemble2,chemprop,0.75,NA
bace,spectra_tanimoto,0.75_2_ensemble2,chemprop,0.75,NA
bace,spectra_tanimoto,0.80_0_ensemble2,chemprop,0.80,NA
bace,spectra_tanimoto,0.80_1_ensemble2,chemprop,0.80,NA
bace,spectra_tanimoto,0.80_2_ensemble2,chemprop,0.80,NA
bace,spectra_tanimoto,0.85_0_ensemble2,chemprop,0.85,NA
bace,spectra_tanimoto,0.85_1_ensemble2,chemprop,0.85,NA
bace,spectra_tanimoto,0.85_2_ensemble2,chemprop,0.85,NA
bace,spectra_tanimoto,0.90_0_ensemble2,chemprop,0.90,NA
bace,spectra_tanimoto,0.90_1_ensemble2,chemprop,0.90,NA
bace,spectra_tanimoto,0.95_2_ensemble2,chemprop,0.95,NA
bace,spectra_tanimoto,0.00_0_ensemble3,chemprop,0.00,0.899118185043335
bace,spectra_tanimoto,0.00_1_ensemble3,chemprop,0.00,0.842628061771393
bace,spectra_tanimoto,0.00_2_ensemble3,chemprop,0.00,0.855494439601898
bace,spectra_tanimoto,0.05_0_ensemble3,chemprop,0.05,0.800728619098663
bace,spectra_tanimoto,0.05_1_ensemble3,chemprop,0.05,0.849875926971436
bace,spectra_tanimoto,0.05_2_ensemble3,chemprop,0.05,0.783873319625854
bace,spectra_tanimoto,0.10_0_ensemble3,chemprop,0.10,0.830664932727814
bace,spectra_tanimoto,0.10_1_ensemble3,chemprop,0.10,0.778275489807129
bace,spectra_tanimoto,0.10_2_ensemble3,chemprop,0.10,0.763354659080505
bace,spectra_tanimoto,0.15_0_ensemble3,chemprop,0.15,0.620370388031006
bace,spectra_tanimoto,0.15_1_ensemble3,chemprop,0.15,0.775978446006775
bace,spectra_tanimoto,0.15_2_ensemble3,chemprop,0.15,0.728835999965668
bace,spectra_tanimoto,0.20_0_ensemble3,chemprop,0.20,0.37815123796463
bace,spectra_tanimoto,0.20_1_ensemble3,chemprop,0.20,0.561128556728363
bace,spectra_tanimoto,0.20_2_ensemble3,chemprop,0.20,0.725490152835846
bace,spectra_tanimoto,0.25_0_ensemble3,chemprop,0.25,0.833333313465118
bace,spectra_tanimoto,0.25_1_ensemble3,chemprop,0.25,0.349999964237213
bace,spectra_tanimoto,0.25_2_ensemble3,chemprop,0.25,0.164772734045982
bace,spectra_tanimoto,0.30_0_ensemble3,chemprop,0.30,0.5
bace,spectra_tanimoto,0.30_1_ensemble3,chemprop,0.30,0.16666667163372
bace,spectra_tanimoto,0.30_2_ensemble3,chemprop,0.30,0.690476179122925
bace,spectra_tanimoto,0.35_0_ensemble3,chemprop,0.35,0.666666686534882
bace,spectra_tanimoto,0.35_1_ensemble3,chemprop,0.35,0.312499970197678
bace,spectra_tanimoto,0.35_2_ensemble3,chemprop,0.35,0.333333313465118
bace,spectra_tanimoto,0.40_0_ensemble3,chemprop,0.40,NA
bace,spectra_tanimoto,0.40_1_ensemble3,chemprop,0.40,0.571428596973419
bace,spectra_tanimoto,0.40_2_ensemble3,chemprop,0.40,0.535714268684387
bace,spectra_tanimoto,0.45_0_ensemble3,chemprop,0.45,0.611111104488373
bace,spectra_tanimoto,0.45_1_ensemble3,chemprop,0.45,0.800000011920929
bace,spectra_tanimoto,0.45_2_ensemble3,chemprop,0.45,1
bace,spectra_tanimoto,0.50_0_ensemble3,chemprop,0.50,0.600000023841858
bace,spectra_tanimoto,0.50_1_ensemble3,chemprop,0.50,0.857142806053162
bace,spectra_tanimoto,0.50_2_ensemble3,chemprop,0.50,0.166666686534882
bace,spectra_tanimoto,0.55_0_ensemble3,chemprop,0.55,0.600000023841858
bace,spectra_tanimoto,0.55_1_ensemble3,chemprop,0.55,0.333333343267441
bace,spectra_tanimoto,0.55_2_ensemble3,chemprop,0.55,0
bace,spectra_tanimoto,0.60_0_ensemble3,chemprop,0.60,NA
bace,spectra_tanimoto,0.60_1_ensemble3,chemprop,0.60,NA
bace,spectra_tanimoto,0.60_2_ensemble3,chemprop,0.60,1
bace,spectra_tanimoto,0.65_0_ensemble3,chemprop,0.65,NA
bace,spectra_tanimoto,0.65_1_ensemble3,chemprop,0.65,NA
bace,spectra_tanimoto,0.65_2_ensemble3,chemprop,0.65,NA
bace,spectra_tanimoto,0.70_0_ensemble3,chemprop,0.70,NA
bace,spectra_tanimoto,0.70_1_ensemble3,chemprop,0.70,NA
bace,spectra_tanimoto,0.70_2_ensemble3,chemprop,0.70,NA
bace,spectra_tanimoto,0.75_0_ensemble3,chemprop,0.75,NA
bace,spectra_tanimoto,0.75_1_ensemble3,chemprop,0.75,NA
bace,spectra_tanimoto,0.75_2_ensemble3,chemprop,0.75,NA
bace,spectra_tanimoto,0.80_0_ensemble3,chemprop,0.80,NA
bace,spectra_tanimoto,0.80_1_ensemble3,chemprop,0.80,NA
bace,spectra_tanimoto,0.80_2_ensemble3,chemprop,0.80,NA
bace,spectra_tanimoto,0.85_0_ensemble3,chemprop,0.85,NA
bace,spectra_tanimoto,0.85_1_ensemble3,chemprop,0.85,NA
bace,spectra_tanimoto,0.85_2_ensemble3,chemprop,0.85,NA
bace,spectra_tanimoto,0.90_0_ensemble3,chemprop,0.90,NA
bace,spectra_tanimoto,0.90_1_ensemble3,chemprop,0.90,NA
bace,spectra_tanimoto,0.95_2_ensemble3,chemprop,0.95,NA
bace,spectra_tanimoto,0.00_0_ensemble4,chemprop,0.00,0.892372190952301
bace,spectra_tanimoto,0.00_1_ensemble4,chemprop,0.00,0.883583068847656
bace,spectra_tanimoto,0.00_2_ensemble4,chemprop,0.00,0.841292321681976
bace,spectra_tanimoto,0.05_0_ensemble4,chemprop,0.05,0.837887048721313
bace,spectra_tanimoto,0.05_1_ensemble4,chemprop,0.05,0.764622509479523
bace,spectra_tanimoto,0.05_2_ensemble4,chemprop,0.05,0.755522847175598
bace,spectra_tanimoto,0.10_0_ensemble4,chemprop,0.10,0.831280827522278
bace,spectra_tanimoto,0.10_1_ensemble4,chemprop,0.10,0.805151224136353
bace,spectra_tanimoto,0.10_2_ensemble4,chemprop,0.10,0.886217951774597
bace,spectra_tanimoto,0.15_0_ensemble4,chemprop,0.15,0.637566149234772
bace,spectra_tanimoto,0.15_1_ensemble4,chemprop,0.15,0.780027031898499
bace,spectra_tanimoto,0.15_2_ensemble4,chemprop,0.15,0.702380955219269
bace,spectra_tanimoto,0.20_0_ensemble4,chemprop,0.20,0.579831898212433
bace,spectra_tanimoto,0.20_1_ensemble4,chemprop,0.20,0.761755466461182
bace,spectra_tanimoto,0.20_2_ensemble4,chemprop,0.20,0.680672287940979
bace,spectra_tanimoto,0.25_0_ensemble4,chemprop,0.25,0.730769217014313
bace,spectra_tanimoto,0.25_1_ensemble4,chemprop,0.25,0.185714304447174
bace,spectra_tanimoto,0.25_2_ensemble4,chemprop,0.25,0.181818187236786
bace,spectra_tanimoto,0.30_0_ensemble4,chemprop,0.30,0.614583313465118
bace,spectra_tanimoto,0.30_1_ensemble4,chemprop,0.30,0.144444450736046
bace,spectra_tanimoto,0.30_2_ensemble4,chemprop,0.30,0.714285731315613
bace,spectra_tanimoto,0.35_0_ensemble4,chemprop,0.35,0.666666626930237
bace,spectra_tanimoto,0.35_1_ensemble4,chemprop,0.35,0.291666656732559
bace,spectra_tanimoto,0.35_2_ensemble4,chemprop,0.35,0.333333313465118
bace,spectra_tanimoto,0.40_0_ensemble4,chemprop,0.40,NA
bace,spectra_tanimoto,0.40_1_ensemble4,chemprop,0.40,0.571428596973419
bace,spectra_tanimoto,0.40_2_ensemble4,chemprop,0.40,0.321428567171097
bace,spectra_tanimoto,0.45_0_ensemble4,chemprop,0.45,0.222222208976746
bace,spectra_tanimoto,0.45_1_ensemble4,chemprop,0.45,0.850000023841858
bace,spectra_tanimoto,0.45_2_ensemble4,chemprop,0.45,1
bace,spectra_tanimoto,0.50_0_ensemble4,chemprop,0.50,0.533333361148834
bace,spectra_tanimoto,0.50_1_ensemble4,chemprop,0.50,1
bace,spectra_tanimoto,0.50_2_ensemble4,chemprop,0.50,0.25
bace,spectra_tanimoto,0.55_0_ensemble4,chemprop,0.55,0.600000023841858
bace,spectra_tanimoto,0.55_1_ensemble4,chemprop,0.55,0.333333343267441
bace,spectra_tanimoto,0.55_2_ensemble4,chemprop,0.55,0
bace,spectra_tanimoto,0.60_0_ensemble4,chemprop,0.60,NA
bace,spectra_tanimoto,0.60_1_ensemble4,chemprop,0.60,NA
bace,spectra_tanimoto,0.60_2_ensemble4,chemprop,0.60,0.833333373069763
bace,spectra_tanimoto,0.65_0_ensemble4,chemprop,0.65,NA
bace,spectra_tanimoto,0.65_1_ensemble4,chemprop,0.65,NA
bace,spectra_tanimoto,0.65_2_ensemble4,chemprop,0.65,NA
bace,spectra_tanimoto,0.70_0_ensemble4,chemprop,0.70,NA
bace,spectra_tanimoto,0.70_1_ensemble4,chemprop,0.70,NA
bace,spectra_tanimoto,0.70_2_ensemble4,chemprop,0.70,NA
bace,spectra_tanimoto,0.75_0_ensemble4,chemprop,0.75,NA
bace,spectra_tanimoto,0.75_1_ensemble4,chemprop,0.75,NA
bace,spectra_tanimoto,0.75_2_ensemble4,chemprop,0.75,NA
bace,spectra_tanimoto,0.80_0_ensemble4,chemprop,0.80,NA
bace,spectra_tanimoto,0.80_1_ensemble4,chemprop,0.80,NA
bace,spectra_tanimoto,0.80_2_ensemble4,chemprop,0.80,NA
bace,spectra_tanimoto,0.85_0_ensemble4,chemprop,0.85,NA
bace,spectra_tanimoto,0.85_1_ensemble4,chemprop,0.85,NA
bace,spectra_tanimoto,0.85_2_ensemble4,chemprop,0.85,NA
bace,spectra_tanimoto,0.90_0_ensemble4,chemprop,0.90,NA
bace,spectra_tanimoto,0.90_1_ensemble4,chemprop,0.90,NA
bace,spectra_tanimoto,0.95_2_ensemble4,chemprop,0.95,NA
bace,spectra_tanimoto,0.00_0_ensemble5,chemprop,0.00,0.894444465637207
bace,spectra_tanimoto,0.00_1_ensemble5,chemprop,0.00,0.876829862594604
bace,spectra_tanimoto,0.00_2_ensemble5,chemprop,0.00,0.860775828361511
bace,spectra_tanimoto,0.05_0_ensemble5,chemprop,0.05,0.718397080898285
bace,spectra_tanimoto,0.05_1_ensemble5,chemprop,0.05,0.852002859115601
bace,spectra_tanimoto,0.05_2_ensemble5,chemprop,0.05,0.713365316390991
bace,spectra_tanimoto,0.10_0_ensemble5,chemprop,0.10,0.798645317554474
bace,spectra_tanimoto,0.10_1_ensemble5,chemprop,0.10,0.89025753736496
bace,spectra_tanimoto,0.10_2_ensemble5,chemprop,0.10,0.859508514404297
bace,spectra_tanimoto,0.15_0_ensemble5,chemprop,0.15,0.658730149269104
bace,spectra_tanimoto,0.15_1_ensemble5,chemprop,0.15,0.763832628726959
bace,spectra_tanimoto,0.15_2_ensemble5,chemprop,0.15,0.730158746242523
bace,spectra_tanimoto,0.20_0_ensemble5,chemprop,0.20,0.546218514442444
bace,spectra_tanimoto,0.20_1_ensemble5,chemprop,0.20,0.60815042257309
bace,spectra_tanimoto,0.20_2_ensemble5,chemprop,0.20,0.756302535533905
bace,spectra_tanimoto,0.25_0_ensemble5,chemprop,0.25,0.544871807098389
bace,spectra_tanimoto,0.25_1_ensemble5,chemprop,0.25,0.25
bace,spectra_tanimoto,0.25_2_ensemble5,chemprop,0.25,0.181818187236786
bace,spectra_tanimoto,0.30_0_ensemble5,chemprop,0.30,0.447916686534882
bace,spectra_tanimoto,0.30_1_ensemble5,chemprop,0.30,0.144444450736046
bace,spectra_tanimoto,0.30_2_ensemble5,chemprop,0.30,0.714285731315613
bace,spectra_tanimoto,0.35_0_ensemble5,chemprop,0.35,0.64814817905426
bace,spectra_tanimoto,0.35_1_ensemble5,chemprop,0.35,0.270833313465118
bace,spectra_tanimoto,0.35_2_ensemble5,chemprop,0.35,0.333333313465118
bace,spectra_tanimoto,0.40_0_ensemble5,chemprop,0.40,NA
bace,spectra_tanimoto,0.40_1_ensemble5,chemprop,0.40,0.571428596973419
bace,spectra_tanimoto,0.40_2_ensemble5,chemprop,0.40,0.5
bace,spectra_tanimoto,0.45_0_ensemble5,chemprop,0.45,0.16666667163372
bace,spectra_tanimoto,0.45_1_ensemble5,chemprop,0.45,0.649999976158142
bace,spectra_tanimoto,0.45_2_ensemble5,chemprop,0.45,0.75
bace,spectra_tanimoto,0.50_0_ensemble5,chemprop,0.50,0.533333361148834
bace,spectra_tanimoto,0.50_1_ensemble5,chemprop,0.50,1
bace,spectra_tanimoto,0.50_2_ensemble5,chemprop,0.50,0.166666686534882
bace,spectra_tanimoto,0.55_0_ensemble5,chemprop,0.55,0.600000023841858
bace,spectra_tanimoto,0.55_1_ensemble5,chemprop,0.55,0.333333343267441
bace,spectra_tanimoto,0.55_2_ensemble5,chemprop,0.55,0
bace,spectra_tanimoto,0.60_0_ensemble5,chemprop,0.60,NA
bace,spectra_tanimoto,0.60_1_ensemble5,chemprop,0.60,NA
bace,spectra_tanimoto,0.60_2_ensemble5,chemprop,0.60,0.833333373069763
bace,spectra_tanimoto,0.65_0_ensemble5,chemprop,0.65,NA
bace,spectra_tanimoto,0.65_1_ensemble5,chemprop,0.65,NA
bace,spectra_tanimoto,0.65_2_ensemble5,chemprop,0.65,NA
bace,spectra_tanimoto,0.70_0_ensemble5,chemprop,0.70,NA
bace,spectra_tanimoto,0.70_1_ensemble5,chemprop,0.70,NA
bace,spectra_tanimoto,0.70_2_ensemble5,chemprop,0.70,NA
bace,spectra_tanimoto,0.75_0_ensemble5,chemprop,0.75,NA
bace,spectra_tanimoto,0.75_1_ensemble5,chemprop,0.75,NA
bace,spectra_tanimoto,0.75_2_ensemble5,chemprop,0.75,NA
bace,spectra_tanimoto,0.80_0_ensemble5,chemprop,0.80,NA
bace,spectra_tanimoto,0.80_1_ensemble5,chemprop,0.80,NA
bace,spectra_tanimoto,0.80_2_ensemble5,chemprop,0.80,NA
bace,spectra_tanimoto,0.85_0_ensemble5,chemprop,0.85,NA
bace,spectra_tanimoto,0.85_1_ensemble5,chemprop,0.85,NA
bace,spectra_tanimoto,0.85_2_ensemble5,chemprop,0.85,NA
bace,spectra_tanimoto,0.90_0_ensemble5,chemprop,0.90,NA
bace,spectra_tanimoto,0.90_1_ensemble5,chemprop,0.90,NA
bace,spectra_tanimoto,0.95_2_ensemble5,chemprop,0.95,NA
bbbp,random,1_ensemble1,chemprop,NA,0.894742250442504
bbbp,random,2_ensemble1,chemprop,NA,0.920444071292877
bbbp,random,3_ensemble1,chemprop,NA,0.933602392673492
bbbp,random,4_ensemble1,chemprop,NA,0.931142807006835
bbbp,random,5_ensemble1,chemprop,NA,0.902649223804473
bbbp,random,1_ensemble2,chemprop,NA,0.904012441635131
bbbp,random,2_ensemble2,chemprop,NA,0.908880710601806
bbbp,random,3_ensemble2,chemprop,NA,0.948282659053802
bbbp,random,4_ensemble2,chemprop,NA,0.935910761356353
bbbp,random,5_ensemble2,chemprop,NA,0.930943131446838
bbbp,random,1_ensemble3,chemprop,NA,0.891975104808807
bbbp,random,2_ensemble3,chemprop,NA,0.914146423339843
bbbp,random,3_ensemble3,chemprop,NA,0.942782521247863
bbbp,random,4_ensemble3,chemprop,NA,0.922531127929687
bbbp,random,5_ensemble3,chemprop,NA,0.927092909812927
bbbp,random,1_ensemble4,chemprop,NA,0.874403357505798
bbbp,random,2_ensemble4,chemprop,NA,0.912225186824798
bbbp,random,3_ensemble4,chemprop,NA,0.94642299413681
bbbp,random,4_ensemble4,chemprop,NA,0.910297155380249
bbbp,random,5_ensemble4,chemprop,NA,0.928293943405151
bbbp,random,1_ensemble5,chemprop,NA,0.893427908420562
bbbp,random,2_ensemble5,chemprop,NA,0.911442399024963
bbbp,random,3_ensemble5,chemprop,NA,0.940606236457824
bbbp,random,4_ensemble5,chemprop,NA,0.959047853946685
bbbp,random,5_ensemble5,chemprop,NA,0.916884541511535
bbbp,scaffold,1_ensemble1,chemprop,NA,0.933463215827942
bbbp,scaffold,2_ensemble1,chemprop,NA,0.90115076303482
bbbp,scaffold,3_ensemble1,chemprop,NA,0.91940039396286
bbbp,scaffold,4_ensemble1,chemprop,NA,0.900112926959991
bbbp,scaffold,5_ensemble1,chemprop,NA,0.892115890979767
bbbp,scaffold,1_ensemble2,chemprop,NA,0.926719188690186
bbbp,scaffold,2_ensemble2,chemprop,NA,0.853502452373505
bbbp,scaffold,3_ensemble2,chemprop,NA,0.92258882522583
bbbp,scaffold,4_ensemble2,chemprop,NA,0.902936458587646
bbbp,scaffold,5_ensemble2,chemprop,NA,0.897176384925842
bbbp,scaffold,1_ensemble3,chemprop,NA,0.918028116226196
bbbp,scaffold,2_ensemble3,chemprop,NA,0.879425287246704
bbbp,scaffold,3_ensemble3,chemprop,NA,0.919203221797943
bbbp,scaffold,4_ensemble3,chemprop,NA,0.892240285873413
bbbp,scaffold,5_ensemble3,chemprop,NA,0.871140420436859
bbbp,scaffold,1_ensemble4,chemprop,NA,0.933843016624451
bbbp,scaffold,2_ensemble4,chemprop,NA,0.87209963798523
bbbp,scaffold,3_ensemble4,chemprop,NA,0.901354312896728
